id,sensorId,timestamp,readingType,value,unit,createdAt
TEL-11689,SEN-010,2024-01-25 08:00:00,TEMPERATURE,40.17,C,2024-01-25 08:00:00
TEL-11686,SEN-007,2024-01-25 08:00:00,PRESSURE,2.52,bar,2024-01-25 08:00:00
TEL-11688,SEN-009,2024-01-25 08:00:00,VIBRATION,0.997,mm/s,2024-01-25 08:00:00
TEL-11687,SEN-008,2024-01-25 08:00:00,TEMPERATURE,41.09,C,2024-01-25 08:00:00
TEL-11685,SEN-006,2024-01-25 08:00:00,PRESSURE,1.41,bar,2024-01-25 08:00:00
TEL-11684,SEN-005,2024-01-25 08:00:00,VIBRATION,1.655,mm/s,2024-01-25 08:00:00
TEL-11683,SEN-004,2024-01-25 08:00:00,PRESSURE,1.51,bar,2024-01-25 08:00:00
TEL-11682,SEN-003,2024-01-25 08:00:00,PRESSURE,1.05,bar,2024-01-25 08:00:00
TEL-11681,SEN-002,2024-01-25 08:00:00,STRAIN,0.0053,ratio,2024-01-25 08:00:00
TEL-11680,SEN-001,2024-01-25 08:00:00,STRAIN,0.0043,ratio,2024-01-25 08:00:00
TEL-11690,SEN-011,2024-01-25 08:00:00,TEMPERATURE,34.18,C,2024-01-25 08:00:00
TEL-11714,SEN-015,2024-01-25 09:00:00,PRESSURE,1.0,bar,2024-01-25 09:00:00
TEL-11712,SEN-013,2024-01-25 09:00:00,TEMPERATURE,32.01,C,2024-01-25 09:00:00
TEL-11713,SEN-014,2024-01-25 09:00:00,PRESSURE,2.05,bar,2024-01-25 09:00:00
TEL-11715,SEN-016,2024-01-25 09:00:00,PRESSURE,1.19,bar,2024-01-25 09:00:00
TEL-11711,SEN-012,2024-01-25 09:00:00,TEMPERATURE,22.57,C,2024-01-25 09:00:00
TEL-11717,SEN-018,2024-01-25 09:00:00,VIBRATION,2.027,mm/s,2024-01-25 09:00:00
TEL-11718,SEN-019,2024-01-25 09:00:00,PRESSURE,2.41,bar,2024-01-25 09:00:00
TEL-11719,SEN-020,2024-01-25 09:00:00,STRAIN,0.0032,ratio,2024-01-25 09:00:00
TEL-11716,SEN-017,2024-01-25 09:00:00,TEMPERATURE,43.59,C,2024-01-25 09:00:00
TEL-11710,SEN-011,2024-01-25 09:00:00,PRESSURE,4.43,bar,2024-01-25 09:00:00
TEL-11709,SEN-010,2024-01-25 09:00:00,STRAIN,0.0068,ratio,2024-01-25 09:00:00
TEL-11708,SEN-009,2024-01-25 09:00:00,VIBRATION,0.553,mm/s,2024-01-25 09:00:00
TEL-11701,SEN-002,2024-01-25 09:00:00,PRESSURE,2.14,bar,2024-01-25 09:00:00
TEL-11702,SEN-003,2024-01-25 09:00:00,TEMPERATURE,37.52,C,2024-01-25 09:00:00
TEL-11703,SEN-004,2024-01-25 09:00:00,TEMPERATURE,37.51,C,2024-01-25 09:00:00
TEL-11700,SEN-001,2024-01-25 09:00:00,TEMPERATURE,30.74,C,2024-01-25 09:00:00
TEL-11705,SEN-006,2024-01-25 09:00:00,TEMPERATURE,34.61,C,2024-01-25 09:00:00
TEL-11706,SEN-007,2024-01-25 09:00:00,VIBRATION,2.193,mm/s,2024-01-25 09:00:00
TEL-11707,SEN-008,2024-01-25 09:00:00,TEMPERATURE,42.7,C,2024-01-25 09:00:00
TEL-11704,SEN-005,2024-01-25 09:00:00,VIBRATION,2.244,mm/s,2024-01-25 09:00:00
TEL-11732,SEN-013,2024-01-25 10:00:00,TEMPERATURE,23.11,C,2024-01-25 10:00:00
TEL-11739,SEN-020,2024-01-25 10:00:00,VIBRATION,1.758,mm/s,2024-01-25 10:00:00
TEL-11738,SEN-019,2024-01-25 10:00:00,PRESSURE,2.29,bar,2024-01-25 10:00:00
TEL-11737,SEN-018,2024-01-25 10:00:00,STRAIN,0.0125,ratio,2024-01-25 10:00:00
TEL-11736,SEN-017,2024-01-25 10:00:00,TEMPERATURE,30.7,C,2024-01-25 10:00:00
TEL-11735,SEN-016,2024-01-25 10:00:00,STRAIN,0.0052,ratio,2024-01-25 10:00:00
TEL-11734,SEN-015,2024-01-25 10:00:00,PRESSURE,1.14,bar,2024-01-25 10:00:00
TEL-11733,SEN-014,2024-01-25 10:00:00,VIBRATION,2.189,mm/s,2024-01-25 10:00:00
TEL-11731,SEN-012,2024-01-25 10:00:00,STRAIN,0.0074,ratio,2024-01-25 10:00:00
TEL-11730,SEN-011,2024-01-25 10:00:00,TEMPERATURE,35.12,C,2024-01-25 10:00:00
TEL-11720,SEN-001,2024-01-25 10:00:00,STRAIN,0.0078,ratio,2024-01-25 10:00:00
TEL-11728,SEN-009,2024-01-25 10:00:00,PRESSURE,1.11,bar,2024-01-25 10:00:00
TEL-11727,SEN-008,2024-01-25 10:00:00,STRAIN,0.0049,ratio,2024-01-25 10:00:00
TEL-11726,SEN-007,2024-01-25 10:00:00,TEMPERATURE,30.21,C,2024-01-25 10:00:00
TEL-11725,SEN-006,2024-01-25 10:00:00,VIBRATION,1.791,mm/s,2024-01-25 10:00:00
TEL-11724,SEN-005,2024-01-25 10:00:00,PRESSURE,1.81,bar,2024-01-25 10:00:00
TEL-11723,SEN-004,2024-01-25 10:00:00,PRESSURE,1.05,bar,2024-01-25 10:00:00
TEL-11722,SEN-003,2024-01-25 10:00:00,TEMPERATURE,34.39,C,2024-01-25 10:00:00
TEL-11721,SEN-002,2024-01-25 10:00:00,PRESSURE,2.53,bar,2024-01-25 10:00:00
TEL-11729,SEN-010,2024-01-25 10:00:00,PRESSURE,3.25,bar,2024-01-25 10:00:00
TEL-11752,SEN-013,2024-01-25 11:00:00,PRESSURE,2.61,bar,2024-01-25 11:00:00
TEL-11753,SEN-014,2024-01-25 11:00:00,PRESSURE,1.37,bar,2024-01-25 11:00:00
TEL-11754,SEN-015,2024-01-25 11:00:00,TEMPERATURE,31.49,C,2024-01-25 11:00:00
TEL-11755,SEN-016,2024-01-25 11:00:00,TEMPERATURE,38.97,C,2024-01-25 11:00:00
TEL-11751,SEN-012,2024-01-25 11:00:00,STRAIN,0.002,ratio,2024-01-25 11:00:00
TEL-11757,SEN-018,2024-01-25 11:00:00,TEMPERATURE,34.66,C,2024-01-25 11:00:00
TEL-11758,SEN-019,2024-01-25 11:00:00,STRAIN,0.0065,ratio,2024-01-25 11:00:00
TEL-11759,SEN-020,2024-01-25 11:00:00,STRAIN,0.0035,ratio,2024-01-25 11:00:00
TEL-11756,SEN-017,2024-01-25 11:00:00,VIBRATION,2.283,mm/s,2024-01-25 11:00:00
TEL-11750,SEN-011,2024-01-25 11:00:00,VIBRATION,3.812,mm/s,2024-01-25 11:00:00
TEL-11749,SEN-010,2024-01-25 11:00:00,TEMPERATURE,35.03,C,2024-01-25 11:00:00
TEL-11748,SEN-009,2024-01-25 11:00:00,STRAIN,0.0046,ratio,2024-01-25 11:00:00
TEL-11747,SEN-008,2024-01-25 11:00:00,VIBRATION,2.2,mm/s,2024-01-25 11:00:00
TEL-11746,SEN-007,2024-01-25 11:00:00,VIBRATION,0.543,mm/s,2024-01-25 11:00:00
TEL-11745,SEN-006,2024-01-25 11:00:00,PRESSURE,1.55,bar,2024-01-25 11:00:00
TEL-11744,SEN-005,2024-01-25 11:00:00,STRAIN,0.0039,ratio,2024-01-25 11:00:00
TEL-11743,SEN-004,2024-01-25 11:00:00,VIBRATION,1.842,mm/s,2024-01-25 11:00:00
TEL-11742,SEN-003,2024-01-25 11:00:00,TEMPERATURE,41.49,C,2024-01-25 11:00:00
TEL-11741,SEN-002,2024-01-25 11:00:00,PRESSURE,2.43,bar,2024-01-25 11:00:00
TEL-11740,SEN-001,2024-01-25 11:00:00,STRAIN,0.0051,ratio,2024-01-25 11:00:00
TEL-11772,SEN-013,2024-01-25 12:00:00,TEMPERATURE,24.33,C,2024-01-25 12:00:00
TEL-11773,SEN-014,2024-01-25 12:00:00,TEMPERATURE,42.25,C,2024-01-25 12:00:00
TEL-11774,SEN-015,2024-01-25 12:00:00,TEMPERATURE,26.13,C,2024-01-25 12:00:00
TEL-11775,SEN-016,2024-01-25 12:00:00,TEMPERATURE,31.11,C,2024-01-25 12:00:00
TEL-11779,SEN-020,2024-01-25 12:00:00,PRESSURE,2.53,bar,2024-01-25 12:00:00
TEL-11777,SEN-018,2024-01-25 12:00:00,TEMPERATURE,47.99,C,2024-01-25 12:00:00
TEL-11778,SEN-019,2024-01-25 12:00:00,TEMPERATURE,44.15,C,2024-01-25 12:00:00
TEL-11771,SEN-012,2024-01-25 12:00:00,TEMPERATURE,31.54,C,2024-01-25 12:00:00
TEL-11776,SEN-017,2024-01-25 12:00:00,PRESSURE,2.74,bar,2024-01-25 12:00:00
TEL-11770,SEN-011,2024-01-25 12:00:00,TEMPERATURE,41.2,C,2024-01-25 12:00:00
TEL-11769,SEN-010,2024-01-25 12:00:00,STRAIN,0.007,ratio,2024-01-25 12:00:00
TEL-11768,SEN-009,2024-01-25 12:00:00,VIBRATION,1.397,mm/s,2024-01-25 12:00:00
TEL-11761,SEN-002,2024-01-25 12:00:00,PRESSURE,2.01,bar,2024-01-25 12:00:00
TEL-11762,SEN-003,2024-01-25 12:00:00,TEMPERATURE,38.68,C,2024-01-25 12:00:00
TEL-11763,SEN-004,2024-01-25 12:00:00,STRAIN,0.0034,ratio,2024-01-25 12:00:00
TEL-11760,SEN-001,2024-01-25 12:00:00,PRESSURE,1.53,bar,2024-01-25 12:00:00
TEL-11765,SEN-006,2024-01-25 12:00:00,STRAIN,0.0032,ratio,2024-01-25 12:00:00
TEL-11766,SEN-007,2024-01-25 12:00:00,PRESSURE,2.1,bar,2024-01-25 12:00:00
TEL-11767,SEN-008,2024-01-25 12:00:00,TEMPERATURE,22.22,C,2024-01-25 12:00:00
TEL-11764,SEN-005,2024-01-25 12:00:00,VIBRATION,1.849,mm/s,2024-01-25 12:00:00
TEL-11791,SEN-012,2024-01-25 13:00:00,TEMPERATURE,30.53,C,2024-01-25 13:00:00
TEL-11798,SEN-019,2024-01-25 13:00:00,VIBRATION,1.787,mm/s,2024-01-25 13:00:00
TEL-11797,SEN-018,2024-01-25 13:00:00,STRAIN,0.004,ratio,2024-01-25 13:00:00
TEL-11796,SEN-017,2024-01-25 13:00:00,STRAIN,0.0059,ratio,2024-01-25 13:00:00
TEL-11795,SEN-016,2024-01-25 13:00:00,PRESSURE,2.89,bar,2024-01-25 13:00:00
TEL-11794,SEN-015,2024-01-25 13:00:00,PRESSURE,1.22,bar,2024-01-25 13:00:00
TEL-11793,SEN-014,2024-01-25 13:00:00,TEMPERATURE,28.77,C,2024-01-25 13:00:00
TEL-11792,SEN-013,2024-01-25 13:00:00,PRESSURE,1.2,bar,2024-01-25 13:00:00
TEL-11790,SEN-011,2024-01-25 13:00:00,PRESSURE,3.53,bar,2024-01-25 13:00:00
TEL-11799,SEN-020,2024-01-25 13:00:00,VIBRATION,1.642,mm/s,2024-01-25 13:00:00
TEL-11788,SEN-009,2024-01-25 13:00:00,TEMPERATURE,30.5,C,2024-01-25 13:00:00
TEL-11780,SEN-001,2024-01-25 13:00:00,PRESSURE,2.63,bar,2024-01-25 13:00:00
TEL-11781,SEN-002,2024-01-25 13:00:00,PRESSURE,3.1,bar,2024-01-25 13:00:00
TEL-11782,SEN-003,2024-01-25 13:00:00,PRESSURE,1.35,bar,2024-01-25 13:00:00
TEL-11783,SEN-004,2024-01-25 13:00:00,PRESSURE,3.12,bar,2024-01-25 13:00:00
TEL-11789,SEN-010,2024-01-25 13:00:00,TEMPERATURE,27.03,C,2024-01-25 13:00:00
TEL-11785,SEN-006,2024-01-25 13:00:00,PRESSURE,3.2,bar,2024-01-25 13:00:00
TEL-11786,SEN-007,2024-01-25 13:00:00,VIBRATION,2.425,mm/s,2024-01-25 13:00:00
TEL-11787,SEN-008,2024-01-25 13:00:00,STRAIN,0.0049,ratio,2024-01-25 13:00:00
TEL-11784,SEN-005,2024-01-25 13:00:00,TEMPERATURE,38.75,C,2024-01-25 13:00:00
TEL-11811,SEN-012,2024-01-25 14:00:00,VIBRATION,1.763,mm/s,2024-01-25 14:00:00
TEL-11819,SEN-020,2024-01-25 14:00:00,VIBRATION,0.674,mm/s,2024-01-25 14:00:00
TEL-11818,SEN-019,2024-01-25 14:00:00,TEMPERATURE,40.84,C,2024-01-25 14:00:00
TEL-11817,SEN-018,2024-01-25 14:00:00,PRESSURE,3.46,bar,2024-01-25 14:00:00
TEL-11816,SEN-017,2024-01-25 14:00:00,STRAIN,0.0069,ratio,2024-01-25 14:00:00
TEL-11815,SEN-016,2024-01-25 14:00:00,VIBRATION,0.64,mm/s,2024-01-25 14:00:00
TEL-11814,SEN-015,2024-01-25 14:00:00,VIBRATION,2.211,mm/s,2024-01-25 14:00:00
TEL-11813,SEN-014,2024-01-25 14:00:00,VIBRATION,1.02,mm/s,2024-01-25 14:00:00
TEL-11812,SEN-013,2024-01-25 14:00:00,VIBRATION,2.223,mm/s,2024-01-25 14:00:00
TEL-11810,SEN-011,2024-01-25 14:00:00,STRAIN,0.0122,ratio,2024-01-25 14:00:00
TEL-11809,SEN-010,2024-01-25 14:00:00,STRAIN,0.0072,ratio,2024-01-25 14:00:00
TEL-11808,SEN-009,2024-01-25 14:00:00,PRESSURE,3.38,bar,2024-01-25 14:00:00
TEL-11807,SEN-008,2024-01-25 14:00:00,TEMPERATURE,29.14,C,2024-01-25 14:00:00
TEL-11806,SEN-007,2024-01-25 14:00:00,PRESSURE,2.64,bar,2024-01-25 14:00:00
TEL-11805,SEN-006,2024-01-25 14:00:00,PRESSURE,1.61,bar,2024-01-25 14:00:00
TEL-11804,SEN-005,2024-01-25 14:00:00,PRESSURE,2.81,bar,2024-01-25 14:00:00
TEL-11803,SEN-004,2024-01-25 14:00:00,STRAIN,0.0035,ratio,2024-01-25 14:00:00
TEL-11802,SEN-003,2024-01-25 14:00:00,PRESSURE,2.81,bar,2024-01-25 14:00:00
TEL-11801,SEN-002,2024-01-25 14:00:00,TEMPERATURE,29.32,C,2024-01-25 14:00:00
TEL-11800,SEN-001,2024-01-25 14:00:00,PRESSURE,2.85,bar,2024-01-25 14:00:00
TEL-11832,SEN-013,2024-01-25 15:00:00,STRAIN,0.0062,ratio,2024-01-25 15:00:00
TEL-11833,SEN-014,2024-01-25 15:00:00,VIBRATION,1.981,mm/s,2024-01-25 15:00:00
TEL-11834,SEN-015,2024-01-25 15:00:00,STRAIN,0.0042,ratio,2024-01-25 15:00:00
TEL-11835,SEN-016,2024-01-25 15:00:00,PRESSURE,3.44,bar,2024-01-25 15:00:00
TEL-11839,SEN-020,2024-01-25 15:00:00,VIBRATION,1.96,mm/s,2024-01-25 15:00:00
TEL-11837,SEN-018,2024-01-25 15:00:00,VIBRATION,1.367,mm/s,2024-01-25 15:00:00
TEL-11838,SEN-019,2024-01-25 15:00:00,STRAIN,0.0061,ratio,2024-01-25 15:00:00
TEL-11831,SEN-012,2024-01-25 15:00:00,TEMPERATURE,33.69,C,2024-01-25 15:00:00
TEL-11836,SEN-017,2024-01-25 15:00:00,PRESSURE,1.04,bar,2024-01-25 15:00:00
TEL-11830,SEN-011,2024-01-25 15:00:00,TEMPERATURE,41.51,C,2024-01-25 15:00:00
TEL-11829,SEN-010,2024-01-25 15:00:00,TEMPERATURE,38.33,C,2024-01-25 15:00:00
TEL-11828,SEN-009,2024-01-25 15:00:00,VIBRATION,1.061,mm/s,2024-01-25 15:00:00
TEL-11821,SEN-002,2024-01-25 15:00:00,PRESSURE,2.26,bar,2024-01-25 15:00:00
TEL-11822,SEN-003,2024-01-25 15:00:00,TEMPERATURE,39.69,C,2024-01-25 15:00:00
TEL-11823,SEN-004,2024-01-25 15:00:00,PRESSURE,2.0,bar,2024-01-25 15:00:00
TEL-11820,SEN-001,2024-01-25 15:00:00,VIBRATION,1.866,mm/s,2024-01-25 15:00:00
TEL-11825,SEN-006,2024-01-25 15:00:00,PRESSURE,2.18,bar,2024-01-25 15:00:00
TEL-11826,SEN-007,2024-01-25 15:00:00,TEMPERATURE,43.08,C,2024-01-25 15:00:00
TEL-11827,SEN-008,2024-01-25 15:00:00,TEMPERATURE,32.78,C,2024-01-25 15:00:00
TEL-11824,SEN-005,2024-01-25 15:00:00,VIBRATION,1.124,mm/s,2024-01-25 15:00:00
TEL-11852,SEN-013,2024-01-25 16:00:00,PRESSURE,1.42,bar,2024-01-25 16:00:00
TEL-11859,SEN-020,2024-01-25 16:00:00,STRAIN,0.0067,ratio,2024-01-25 16:00:00
TEL-11858,SEN-019,2024-01-25 16:00:00,STRAIN,0.0075,ratio,2024-01-25 16:00:00
TEL-11857,SEN-018,2024-01-25 16:00:00,VIBRATION,3.889,mm/s,2024-01-25 16:00:00
TEL-11856,SEN-017,2024-01-25 16:00:00,PRESSURE,1.71,bar,2024-01-25 16:00:00
TEL-11855,SEN-016,2024-01-25 16:00:00,VIBRATION,0.876,mm/s,2024-01-25 16:00:00
TEL-11854,SEN-015,2024-01-25 16:00:00,PRESSURE,3.07,bar,2024-01-25 16:00:00
TEL-11853,SEN-014,2024-01-25 16:00:00,TEMPERATURE,27.48,C,2024-01-25 16:00:00
TEL-11851,SEN-012,2024-01-25 16:00:00,VIBRATION,1.007,mm/s,2024-01-25 16:00:00
TEL-11850,SEN-011,2024-01-25 16:00:00,TEMPERATURE,48.82,C,2024-01-25 16:00:00
TEL-11840,SEN-001,2024-01-25 16:00:00,STRAIN,0.005,ratio,2024-01-25 16:00:00
TEL-11848,SEN-009,2024-01-25 16:00:00,TEMPERATURE,29.4,C,2024-01-25 16:00:00
TEL-11847,SEN-008,2024-01-25 16:00:00,STRAIN,0.0073,ratio,2024-01-25 16:00:00
TEL-11846,SEN-007,2024-01-25 16:00:00,VIBRATION,1.209,mm/s,2024-01-25 16:00:00
TEL-11845,SEN-006,2024-01-25 16:00:00,STRAIN,0.0024,ratio,2024-01-25 16:00:00
TEL-11844,SEN-005,2024-01-25 16:00:00,TEMPERATURE,24.37,C,2024-01-25 16:00:00
TEL-11843,SEN-004,2024-01-25 16:00:00,TEMPERATURE,37.01,C,2024-01-25 16:00:00
TEL-11842,SEN-003,2024-01-25 16:00:00,PRESSURE,1.7,bar,2024-01-25 16:00:00
TEL-11841,SEN-002,2024-01-25 16:00:00,PRESSURE,3.14,bar,2024-01-25 16:00:00
TEL-11849,SEN-010,2024-01-25 16:00:00,PRESSURE,2.21,bar,2024-01-25 16:00:00
TEL-11872,SEN-013,2024-01-25 17:00:00,PRESSURE,2.59,bar,2024-01-25 17:00:00
TEL-11873,SEN-014,2024-01-25 17:00:00,VIBRATION,1.478,mm/s,2024-01-25 17:00:00
TEL-11874,SEN-015,2024-01-25 17:00:00,PRESSURE,1.86,bar,2024-01-25 17:00:00
TEL-11875,SEN-016,2024-01-25 17:00:00,VIBRATION,2.118,mm/s,2024-01-25 17:00:00
TEL-11871,SEN-012,2024-01-25 17:00:00,VIBRATION,1.199,mm/s,2024-01-25 17:00:00
TEL-11877,SEN-018,2024-01-25 17:00:00,VIBRATION,4.16,mm/s,2024-01-25 17:00:00
TEL-11878,SEN-019,2024-01-25 17:00:00,TEMPERATURE,28.26,C,2024-01-25 17:00:00
TEL-11879,SEN-020,2024-01-25 17:00:00,VIBRATION,1.254,mm/s,2024-01-25 17:00:00
TEL-11876,SEN-017,2024-01-25 17:00:00,PRESSURE,2.76,bar,2024-01-25 17:00:00
TEL-11870,SEN-011,2024-01-25 17:00:00,TEMPERATURE,49.66,C,2024-01-25 17:00:00
TEL-11869,SEN-010,2024-01-25 17:00:00,STRAIN,0.0036,ratio,2024-01-25 17:00:00
TEL-11868,SEN-009,2024-01-25 17:00:00,PRESSURE,2.29,bar,2024-01-25 17:00:00
TEL-11861,SEN-002,2024-01-25 17:00:00,PRESSURE,3.48,bar,2024-01-25 17:00:00
TEL-11862,SEN-003,2024-01-25 17:00:00,TEMPERATURE,30.34,C,2024-01-25 17:00:00
TEL-11863,SEN-004,2024-01-25 17:00:00,TEMPERATURE,31.98,C,2024-01-25 17:00:00
TEL-11860,SEN-001,2024-01-25 17:00:00,TEMPERATURE,36.13,C,2024-01-25 17:00:00
TEL-11865,SEN-006,2024-01-25 17:00:00,STRAIN,0.0075,ratio,2024-01-25 17:00:00
TEL-11866,SEN-007,2024-01-25 17:00:00,VIBRATION,1.511,mm/s,2024-01-25 17:00:00
TEL-11867,SEN-008,2024-01-25 17:00:00,STRAIN,0.0021,ratio,2024-01-25 17:00:00
TEL-11864,SEN-005,2024-01-25 17:00:00,VIBRATION,0.908,mm/s,2024-01-25 17:00:00
TEL-11892,SEN-013,2024-01-25 18:00:00,STRAIN,0.0026,ratio,2024-01-25 18:00:00
TEL-11899,SEN-020,2024-01-25 18:00:00,VIBRATION,1.091,mm/s,2024-01-25 18:00:00
TEL-11898,SEN-019,2024-01-25 18:00:00,STRAIN,0.0038,ratio,2024-01-25 18:00:00
TEL-11897,SEN-018,2024-01-25 18:00:00,PRESSURE,1.39,bar,2024-01-25 18:00:00
TEL-11896,SEN-017,2024-01-25 18:00:00,VIBRATION,0.847,mm/s,2024-01-25 18:00:00
TEL-11895,SEN-016,2024-01-25 18:00:00,VIBRATION,2.181,mm/s,2024-01-25 18:00:00
TEL-11894,SEN-015,2024-01-25 18:00:00,STRAIN,0.0079,ratio,2024-01-25 18:00:00
TEL-11893,SEN-014,2024-01-25 18:00:00,PRESSURE,2.44,bar,2024-01-25 18:00:00
TEL-11891,SEN-012,2024-01-25 18:00:00,STRAIN,0.0039,ratio,2024-01-25 18:00:00
TEL-11890,SEN-011,2024-01-25 18:00:00,STRAIN,0.0124,ratio,2024-01-25 18:00:00
TEL-11880,SEN-001,2024-01-25 18:00:00,PRESSURE,2.89,bar,2024-01-25 18:00:00
TEL-11888,SEN-009,2024-01-25 18:00:00,VIBRATION,2.138,mm/s,2024-01-25 18:00:00
TEL-11887,SEN-008,2024-01-25 18:00:00,STRAIN,0.0078,ratio,2024-01-25 18:00:00
TEL-11886,SEN-007,2024-01-25 18:00:00,VIBRATION,1.965,mm/s,2024-01-25 18:00:00
TEL-11885,SEN-006,2024-01-25 18:00:00,VIBRATION,1.595,mm/s,2024-01-25 18:00:00
TEL-11884,SEN-005,2024-01-25 18:00:00,PRESSURE,2.33,bar,2024-01-25 18:00:00
TEL-11883,SEN-004,2024-01-25 18:00:00,VIBRATION,1.675,mm/s,2024-01-25 18:00:00
TEL-11882,SEN-003,2024-01-25 18:00:00,STRAIN,0.0077,ratio,2024-01-25 18:00:00
TEL-11881,SEN-002,2024-01-25 18:00:00,STRAIN,0.0033,ratio,2024-01-25 18:00:00
TEL-11889,SEN-010,2024-01-25 18:00:00,TEMPERATURE,24.73,C,2024-01-25 18:00:00
TEL-11912,SEN-013,2024-01-25 19:00:00,TEMPERATURE,38.54,C,2024-01-25 19:00:00
TEL-11913,SEN-014,2024-01-25 19:00:00,TEMPERATURE,25.93,C,2024-01-25 19:00:00
TEL-11914,SEN-015,2024-01-25 19:00:00,PRESSURE,1.81,bar,2024-01-25 19:00:00
TEL-11915,SEN-016,2024-01-25 19:00:00,PRESSURE,1.3,bar,2024-01-25 19:00:00
TEL-11911,SEN-012,2024-01-25 19:00:00,PRESSURE,1.8,bar,2024-01-25 19:00:00
TEL-11917,SEN-018,2024-01-25 19:00:00,VIBRATION,0.783,mm/s,2024-01-25 19:00:00
TEL-11918,SEN-019,2024-01-25 19:00:00,PRESSURE,1.85,bar,2024-01-25 19:00:00
TEL-11919,SEN-020,2024-01-25 19:00:00,VIBRATION,1.334,mm/s,2024-01-25 19:00:00
TEL-11916,SEN-017,2024-01-25 19:00:00,STRAIN,0.0056,ratio,2024-01-25 19:00:00
TEL-11910,SEN-011,2024-01-25 19:00:00,TEMPERATURE,39.5,C,2024-01-25 19:00:00
TEL-11909,SEN-010,2024-01-25 19:00:00,VIBRATION,2.287,mm/s,2024-01-25 19:00:00
TEL-11908,SEN-009,2024-01-25 19:00:00,VIBRATION,1.843,mm/s,2024-01-25 19:00:00
TEL-11907,SEN-008,2024-01-25 19:00:00,TEMPERATURE,31.02,C,2024-01-25 19:00:00
TEL-11906,SEN-007,2024-01-25 19:00:00,PRESSURE,1.74,bar,2024-01-25 19:00:00
TEL-11905,SEN-006,2024-01-25 19:00:00,STRAIN,0.0024,ratio,2024-01-25 19:00:00
TEL-11904,SEN-005,2024-01-25 19:00:00,PRESSURE,1.56,bar,2024-01-25 19:00:00
TEL-11903,SEN-004,2024-01-25 19:00:00,VIBRATION,2.405,mm/s,2024-01-25 19:00:00
TEL-11902,SEN-003,2024-01-25 19:00:00,PRESSURE,1.91,bar,2024-01-25 19:00:00
TEL-11901,SEN-002,2024-01-25 19:00:00,STRAIN,0.0025,ratio,2024-01-25 19:00:00
TEL-11900,SEN-001,2024-01-25 19:00:00,TEMPERATURE,22.2,C,2024-01-25 19:00:00
TEL-11932,SEN-013,2024-01-25 20:00:00,TEMPERATURE,24.26,C,2024-01-25 20:00:00
TEL-11933,SEN-014,2024-01-25 20:00:00,TEMPERATURE,40.89,C,2024-01-25 20:00:00
TEL-11934,SEN-015,2024-01-25 20:00:00,TEMPERATURE,43.87,C,2024-01-25 20:00:00
TEL-11935,SEN-016,2024-01-25 20:00:00,VIBRATION,1.558,mm/s,2024-01-25 20:00:00
TEL-11939,SEN-020,2024-01-25 20:00:00,STRAIN,0.0028,ratio,2024-01-25 20:00:00
TEL-11937,SEN-018,2024-01-25 20:00:00,VIBRATION,1.992,mm/s,2024-01-25 20:00:00
TEL-11938,SEN-019,2024-01-25 20:00:00,VIBRATION,1.191,mm/s,2024-01-25 20:00:00
TEL-11931,SEN-012,2024-01-25 20:00:00,TEMPERATURE,28.9,C,2024-01-25 20:00:00
TEL-11936,SEN-017,2024-01-25 20:00:00,PRESSURE,2.24,bar,2024-01-25 20:00:00
TEL-11930,SEN-011,2024-01-25 20:00:00,STRAIN,0.004,ratio,2024-01-25 20:00:00
TEL-11929,SEN-010,2024-01-25 20:00:00,STRAIN,0.0045,ratio,2024-01-25 20:00:00
TEL-11928,SEN-009,2024-01-25 20:00:00,VIBRATION,1.309,mm/s,2024-01-25 20:00:00
TEL-11921,SEN-002,2024-01-25 20:00:00,VIBRATION,0.546,mm/s,2024-01-25 20:00:00
TEL-11922,SEN-003,2024-01-25 20:00:00,VIBRATION,2.335,mm/s,2024-01-25 20:00:00
TEL-11923,SEN-004,2024-01-25 20:00:00,TEMPERATURE,44.56,C,2024-01-25 20:00:00
TEL-11920,SEN-001,2024-01-25 20:00:00,VIBRATION,2.37,mm/s,2024-01-25 20:00:00
TEL-11925,SEN-006,2024-01-25 20:00:00,VIBRATION,0.535,mm/s,2024-01-25 20:00:00
TEL-11926,SEN-007,2024-01-25 20:00:00,STRAIN,0.003,ratio,2024-01-25 20:00:00
TEL-11927,SEN-008,2024-01-25 20:00:00,PRESSURE,1.33,bar,2024-01-25 20:00:00
TEL-11924,SEN-005,2024-01-25 20:00:00,TEMPERATURE,37.25,C,2024-01-25 20:00:00
TEL-11951,SEN-012,2024-01-25 21:00:00,PRESSURE,1.47,bar,2024-01-25 21:00:00
TEL-11958,SEN-019,2024-01-25 21:00:00,STRAIN,0.0036,ratio,2024-01-25 21:00:00
TEL-11957,SEN-018,2024-01-25 21:00:00,VIBRATION,0.847,mm/s,2024-01-25 21:00:00
TEL-11956,SEN-017,2024-01-25 21:00:00,TEMPERATURE,21.1,C,2024-01-25 21:00:00
TEL-11955,SEN-016,2024-01-25 21:00:00,TEMPERATURE,20.4,C,2024-01-25 21:00:00
TEL-11954,SEN-015,2024-01-25 21:00:00,STRAIN,0.0075,ratio,2024-01-25 21:00:00
TEL-11953,SEN-014,2024-01-25 21:00:00,VIBRATION,1.913,mm/s,2024-01-25 21:00:00
TEL-11952,SEN-013,2024-01-25 21:00:00,VIBRATION,1.162,mm/s,2024-01-25 21:00:00
